dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
squad,4,Contracts must be designed to ensure what?,CONTRacTs must be DeSIgnEd To ensUre wHaT?,"[""that each side is capable of performing the obligations set out"", ""that each side is capable of performing the obligations set out"", ""each side is capable of performing the obligations set out""]",random_case_flip,0.3,7,18,2.571428571428572,0.3333333333333333,0.5555555555555556,Contracts must be designed to ensure that each side is capable of performing the obligations set out,Each side is capable of performing the obligations set out,0.7692307692307693,1.0,-0.2307692307692307,0,Contracts must be designed to ensure that each side is capable of performing the obligations set out.,Each side is capable of performing the obligations set out.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wyat did yhe conflict galvanize Muslims around fhe world to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",keyboard_proximity,0.05,11,17,1.5454545454545454,0.1764705882352941,0.1764705882352941,Send aid and sometimes go to fight for their faith,The conflict galvanized Muslims around the world to send aid and to go fight for their faith,0.9090909090909092,0.7407407407407408,0.1683501683501682,0,Send aid and sometimes go to fight for their faith.,The conflict galvanized Muslims around the world to send aid and to go fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wgat dic gne confkocr galvanize Muslims around rhe worls to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",keyboard_proximity,0.15,11,21,1.9090909090909087,0.2857142857142857,0.3809523809523809,Send aid and sometimes go to fight for their faith,The Soviet Union's deployment into Afghanistan in 1979 galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.5161290322580646,0.3929618768328444,1,Send aid and sometimes go to fight for their faith.,The Soviet Union's deployment into Afghanistan in 1979 galvanized Muslims around the world to send aid and fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wbst dor yne contoocg galvanize Juslins qrojnd rye woelx tp do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",keyboard_proximity,0.3,11,29,2.636363636363636,0.3793103448275862,0.2413793103448276,Send aid and sometimes go to fight for their faith,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.5517241379310345,0.3573667711598746,1,Send aid and sometimes go to fight for their faith.,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wh@t did 7he conflict galvanize Muslims @round the world to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",homoglyph,0.05,11,19,1.7272727272727273,0.2631578947368421,0.2105263157894736,Send aid and sometimes go to fight for their faith,Muslims around the world were galvanized to send aid and to go fight for their faith in Afghanistan,0.9090909090909092,0.6896551724137931,0.2194357366771159,1,Send aid and sometimes go to fight for their faith.,Muslims around the world were galvanized to send aid and to go fight for their faith in Afghanistan.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wh@t did 7h3 confl1c7 galvanize Muslims @round th3 wor1d t0 do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",homoglyph,0.15,11,28,2.5454545454545454,0.5357142857142857,0.2857142857142857,Send aid and sometimes go to fight for their faith,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.5517241379310345,0.3573667711598746,1,Send aid and sometimes go to fight for their faith.,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wh@7 d1d 7h3 confl1c7 9alvan1ze Mu51im5 @round th3 w0r1d 70 d0?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",homoglyph,0.3,11,41,3.727272727272727,0.6829268292682927,0.2439024390243902,Send aid and sometimes go to fight for their faith,unknown,0.9090909090909092,0.0,0.9090909090909092,1,Send aid and sometimes go to fight for their faith.,An Islamic rebellion was taking place in Afghanistan against an allied Marxist regime. Thousands of Muslims around the world sent aid and some went to fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Whhat did tthe conflict galvanize Muslims around tthe world to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_repetition,0.05,11,17,1.5454545454545454,0.1764705882352941,0.1764705882352941,Send aid and sometimes go to fight for their faith,Send aid and sometimes go to fight for their faith,0.9090909090909092,0.9090909090909092,0.0,0,Send aid and sometimes go to fight for their faith.,Send aid and sometimes go to fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Whhat didd tthhe conflliictt galvanize Muslims around tthe worldd to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_repetition,0.15,11,23,2.090909090909091,0.217391304347826,0.391304347826087,Send aid and sometimes go to fight for their faith,Galvanized Muslims around the world to send aid and fight for their faith in Afghanistan,0.9090909090909092,0.6153846153846153,0.2937062937062937,1,Send aid and sometimes go to fight for their faith.,Galvanized Muslims around the world to send aid and fight for their faith in Afghanistan.
squad,5,What did the conflict galvanize Muslims around the world to do?,Whhaat diidd tthhe confflliictt galvanize MMuslimms aarouund tthhe worrldd too do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_repetition,0.3,11,34,3.090909090909091,0.2058823529411764,0.5294117647058824,Send aid and sometimes go to fight for their faith,Galvanize Muslims around the world to send aid or go fight for their faith,0.9090909090909092,0.64,0.269090909090909,1,Send aid and sometimes go to fight for their faith.,Galvanize Muslims around the world to send aid or go fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wat did he conflict galvanize Muslims around he world to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_deletion,0.05,11,14,1.2727272727272727,0.0714285714285714,0.0714285714285714,Send aid and sometimes go to fight for their faith,Send aid and go to fight for their faith,0.9090909090909092,0.8571428571428571,0.0519480519480519,0,Send aid and sometimes go to fight for their faith.,Send aid and go to fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wat di e confc galvanize Muslims around he worl to do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_deletion,0.15,11,16,1.4545454545454546,0.25,0.3125,Send aid and sometimes go to fight for their faith,The Soviet Union's deployment into Afghanistan in 1979 galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.5161290322580646,0.3929618768328444,1,Send aid and sometimes go to fight for their faith.,The Soviet Union's deployment into Afghanistan in 1979 galvanized Muslims around the world to send aid and fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,Wt d e conc galvanize uslis rond e wol t do?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",char_deletion,0.3,11,19,1.7272727272727273,0.5263157894736842,0.3684210526315789,Send aid and sometimes go to fight for their faith,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.5517241379310345,0.3573667711598746,1,Send aid and sometimes go to fight for their faith.,The Soviet Union's deployment into Afghanistan galvanized Muslims around the world to send aid and fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,What did the conflict galvanize Muslims around the world to d o?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",intra_word_whitespace,0.05,12,15,1.25,0.2,0.0666666666666666,Send aid and sometimes go to fight for their faith,Send aid and sometimes go to fight for their faith,0.9090909090909092,0.9090909090909092,0.0,0,Send aid and sometimes go to fight for their faith.,Send aid and sometimes go to fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,What di d the conflict galvanize Muslims around the world to d o?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",intra_word_whitespace,0.15,13,16,1.2307692307692308,0.25,0.125,Send aid and sometimes go to fight for their faith,The conflict galvanized Muslims around the world to send aid and to go fight for their faith,0.9090909090909092,0.7407407407407408,0.1683501683501682,0,Send aid and sometimes go to fight for their faith.,The conflict galvanized Muslims around the world to send aid and to go fight for their faith.
squad,5,What did the conflict galvanize Muslims around the world to do?,W hat d id the conflict ga lvanize Muslims around the world to d o?,"[""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith"", ""send aid and sometimes to go themselves to fight for their faith""]",intra_word_whitespace,0.3,15,18,1.2,0.3333333333333333,0.1666666666666666,Send aid and sometimes go to fight for their faith,Galvanized Muslims around the world to send aid and fight for their faith,0.9090909090909092,0.6666666666666666,0.2424242424242424,1,Send aid and sometimes go to fight for their faith.,Galvanized Muslims around the world to send aid and fight for their faith.
